Deck,Player,Date,Tournament,Placement,Player_Total,Score,Decklist_url,Tournament_url,Decklists
Charizard ex Charizard,chanraga,2024-11-30,Ursiiday's Pocket Weekly #5 • 400 USD Prize,654.0,1024.0,1 - 3 - 0,/tournament/67426b30612052096f621ac0/player/chanraga/decklist,/tournament/67426b30612052096f621ac0/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Koffing"",""1"":""Weezing"",""2"":""Charmander"",""3"":""Charmeleon"",""4"":""Charizard"",""5"":""Charizard ex"",""6"":""Ekans"",""7"":""Arbok"",""8"":""Moltres ex"",""9"":""Professor's Research"",""10"":""Koga"",""11"":""Sabrina"",""12"":""Pok\u00e9 Ball"",""13"":""X Speed""},""Version"":{""0"":""(A1-176)"",""1"":""(A1-177)"",""2"":""(A1-33)"",""3"":""(A1-34)"",""4"":""(A1-35)"",""5"":""(A1-36)"",""6"":""(A1-164)"",""7"":""(A1-165)"",""8"":""(A1-47)"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Charizard ex Charizard,XOXOLuhV,2024-12-01,Mach Punch #4,156.0,202.0,0 - 1 - 0,/tournament/674927d370c192088cf14f6c/player/xoxoluhv/decklist,/tournament/674927d370c192088cf14f6c/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""2""},""Card"":{""0"":""Charmander"",""1"":""Charmeleon"",""2"":""Charizard ex"",""3"":""Charizard"",""4"":""Moltres ex"",""5"":""Moltres"",""6"":""Professor's Research"",""7"":""Sabrina"",""8"":""Pok\u00e9 Ball"",""9"":""Red Card"",""10"":""Potion"",""11"":""X Speed""},""Version"":{""0"":""(A1-33)"",""1"":""(A1-34)"",""2"":""(A1-36)"",""3"":""(A1-35)"",""4"":""(A1-47)"",""5"":""(A1-46)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Charizard ex Charizard,Henry M,2024-11-05,AOB x BlueDitto Pocket Mickey! (Cash & Codes),153.0,169.0,0 - 1 - 0,/tournament/672a2b860947ec3b5d196f0e/player/mysterio1504/decklist,/tournament/672a2b860947ec3b5d196f0e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Charmander"",""1"":""Charmeleon"",""2"":""Charizard"",""3"":""Charizard ex"",""4"":""Moltres ex"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""X Speed"",""8"":""Pok\u00e9 Ball"",""9"":""Dome Fossil"",""10"":""Red Card"",""11"":""Potion""},""Version"":{""0"":""(A1-33)"",""1"":""(A1-34)"",""2"":""(A1-35)"",""3"":""(A1-36)"",""4"":""(A1-47)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Charizard ex Charizard,Seto,2024-11-14,🌿 Team Rocket Poket Cup #8,141.0,150.0,0 - 1 - 0,/tournament/672ffdc20947ec3b5d19de9a/player/seto/decklist,/tournament/672ffdc20947ec3b5d19de9a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Charmander"",""1"":""Charmeleon"",""2"":""Charizard"",""3"":""Charizard ex"",""4"":""Vulpix"",""5"":""Ninetales"",""6"":""Moltres ex"",""7"":""Sabrina"",""8"":""Professor's Research"",""9"":""X Speed"",""10"":""Pok\u00e9 Ball"",""11"":""Potion""},""Version"":{""0"":""(A1-33)"",""1"":""(A1-34)"",""2"":""(A1-35)"",""3"":""(A1-36)"",""4"":""(A1-37)"",""5"":""(A1-38)"",""6"":""(A1-47)"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Charizard ex Charizard,Vahuel,2024-11-30,Ursiiday's Pocket Weekly #5 • 400 USD Prize,1006.0,1024.0,0 - 9 - 0,/tournament/67426b30612052096f621ac0/player/vahuel/decklist,/tournament/67426b30612052096f621ac0/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""1"",""11"":""1"",""12"":""1"",""13"":""1""},""Card"":{""0"":""Charmander"",""1"":""Charmeleon"",""2"":""Charizard ex"",""3"":""Charizard"",""4"":""Moltres ex"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""X Speed"",""8"":""Potion"",""9"":""Dome Fossil"",""10"":""Red Card"",""11"":""Hand Scope"",""12"":""Pok\u00e9 Ball"",""13"":""Pok\u00e9dex""},""Version"":{""0"":""(A1-33)"",""1"":""(A1-34)"",""2"":""(A1-36)"",""3"":""(A1-35)"",""4"":""(A1-47)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Marowak ex Kabutops,MimEclipse,2024-12-14,The Dark League Weekend Tournament #2,2.0,96.0,8 - 3 - 0,/tournament/6757688795f729096d71eaf7/player/mimeclipse/decklist,/tournament/6757688795f729096d71eaf7/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""1""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Professor's Research"",""5"":""Sabrina"",""6"":""Giovanni"",""7"":""Potion"",""8"":""Dome Fossil"",""9"":""Pok\u00e9 Ball"",""10"":""X Speed""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Marowak ex Kabutops,BACOON,2024-11-18,Pocket Pandemonium #2.5,32.0,256.0,6 - 3 - 0,/tournament/6733cd9e57dcc5a683fbf08c/player/bacoon/decklist,/tournament/6733cd9e57dcc5a683fbf08c/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Hitmonlee"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""Giovanni"",""8"":""Potion"",""9"":""Dome Fossil"",""10"":""X Speed"",""11"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""(A1-154)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Marowak ex Kabutops,Hero_Blue,2024-11-13,Pocket League,19.0,150.0,5 - 3 - 0,/tournament/672f9e550947ec3b5d19c99b/player/hero_blue/decklist,/tournament/672f9e550947ec3b5d19c99b/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Meowth"",""5"":""Professor's Research"",""6"":""Giovanni"",""7"":""Sabrina"",""8"":""Dome Fossil"",""9"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""(A1-196)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA""}}"
Marowak ex Kabutops,MartinScoresEZ,2024-11-16,Pocket Legends League #7 - 50USD (Season 1),88.0,519.0,5 - 3 - 0,/tournament/67328d5e0947ec3b5d1a122f/player/martinscoresez/decklist,/tournament/67328d5e0947ec3b5d1a122f/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Meowth"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""Giovanni"",""8"":""Pok\u00e9 Ball"",""9"":""Dome Fossil"",""10"":""Potion"",""11"":""Red Card""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""(A1-196)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Marowak ex Kabutops,Shocker,2024-11-26,Boss's Orders / 100€ Prizepool / International 🌍,14.0,81.0,5 - 2 - 0,/tournament/673c40a6c4180e08eacfcdd4/player/shocker/decklist,/tournament/673c40a6c4180e08eacfcdd4/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Professor's Research"",""5"":""Giovanni"",""6"":""Sabrina"",""7"":""Dome Fossil"",""8"":""Potion"",""9"":""X Speed"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Marowak ex Kabutops,diyamat,2024-12-02,#02 KGEN League BRAZIL,48.0,178.0,3 - 3 - 0,/tournament/6748d1ba70c192088cf14553/player/diyamat/decklist,/tournament/6748d1ba70c192088cf14553/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Professor's Research"",""5"":""Sabrina"",""6"":""Giovanni"",""7"":""Dome Fossil"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Potion""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Marowak ex Kabutops,Bob1942,2024-11-26,Sky Field Skirmish Pocket Edition #2,78.0,253.0,3 - 3 - 0,/tournament/673cab2bc4180e08eacfd274/player/bob1942/decklist,/tournament/673cab2bc4180e08eacfd274/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Sandshrew"",""5"":""Sandslash"",""6"":""Sabrina"",""7"":""Professor's Research"",""8"":""Dome Fossil"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""X Speed""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""(A1-137)"",""5"":""(A1-138)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Marowak ex Kabutops,Tuajedka,2024-11-02,Pocket Legends League #5 - 80 USD (Season 1),77.0,240.0,4 - 4 - 0,/tournament/67168edc26bb4c6d2e6083ce/player/tuajedka/decklist,/tournament/67168edc26bb4c6d2e6083ce/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Kabuto"",""3"":""Kabutops"",""4"":""Professor's Research"",""5"":""Sabrina"",""6"":""Giovanni"",""7"":""Dome Fossil"",""8"":""X Speed"",""9"":""Pok\u00e9 Ball"",""10"":""Potion""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-158)"",""3"":""(A1-159)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Marowak ex Kabutops,ZZZ,2024-11-15,🌿 Team Rocket Poket Cup #9,96.0,241.0,4 - 4 - 0,/tournament/672ffe730947ec3b5d19dea8/player/zzz/decklist,/tournament/672ffe730947ec3b5d19dea8/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""2""},""Card"":{""0"":""Kabuto"",""1"":""Kabutops"",""2"":""Cubone"",""3"":""Marowak ex"",""4"":""Marowak"",""5"":""Hitmonlee"",""6"":""Sabrina"",""7"":""Professor's Research"",""8"":""Dome Fossil"",""9"":""Potion"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-158)"",""1"":""(A1-159)"",""2"":""(A1-151)"",""3"":""(A1-153)"",""4"":""(A1-152)"",""5"":""(A1-154)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Marowak ex Kabutops,Rafhaelpkm,2024-12-07,Ursiiday's Pocket Weekly #6 • 400 USD Prize,689.0,1536.0,2 - 3 - 0,/tournament/674b023595f729096d706340/player/rafhaelpkm/decklist,/tournament/674b023595f729096d706340/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Cubone"",""1"":""Marowak ex"",""2"":""Marowak"",""3"":""Kabuto"",""4"":""Kabutops"",""5"":""Giovanni"",""6"":""Sabrina"",""7"":""Professor's Research"",""8"":""Dome Fossil"",""9"":""Potion"",""10"":""Pok\u00e9 Ball""},""Version"":{""0"":""(A1-151)"",""1"":""(A1-153)"",""2"":""(A1-152)"",""3"":""(A1-158)"",""4"":""(A1-159)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Marowak ex Kabutops,Nuggie_D,2024-11-08,Friday Night Pocket Aus/NZ,29.0,60.0,2 - 4 - 0,/tournament/672b8bee0947ec3b5d1982a3/player/nuggie_d/decklist,/tournament/672b8bee0947ec3b5d1982a3/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Kabuto"",""1"":""Kabutops"",""2"":""Cubone"",""3"":""Marowak"",""4"":""Marowak ex"",""5"":""Professor's Research"",""6"":""Giovanni"",""7"":""Sabrina"",""8"":""Dome Fossil"",""9"":""Potion"",""10"":""X Speed"",""11"":""Pok\u00e9 Ball"",""12"":""Red Card""},""Version"":{""0"":""(A1-158)"",""1"":""(A1-159)"",""2"":""(A1-151)"",""3"":""(A1-152)"",""4"":""(A1-153)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Marowak ex Kabutops,Maur00m,2024-11-23,Ursiiday's Pocket Weekly #4 • 400 USD Prize,933.0,1691.0,2 - 8 - 0,/tournament/67392f4fc4180e08eacf7371/player/maur00m/decklist,/tournament/67392f4fc4180e08eacf7371/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""2""},""Card"":{""0"":""Kabuto"",""1"":""Kabutops"",""2"":""Cubone"",""3"":""Marowak ex"",""4"":""Hitmonlee"",""5"":""Professor's Research"",""6"":""Sabrina"",""7"":""Giovanni"",""8"":""Potion"",""9"":""Pok\u00e9 Ball"",""10"":""Dome Fossil"",""11"":""Red Card""},""Version"":{""0"":""(A1-158)"",""1"":""(A1-159)"",""2"":""(A1-151)"",""3"":""(A1-153)"",""4"":""(A1-154)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
